,date,supplier,ADM,AUTR,CR,FIN,GEO,GRV,INC,LKS,MP,TRP,sd_score_pred,max_score_pred,mean_score_pred,med_score_pred,min_score_pred,qlty_impact,on_time_impact,qtty_impact,Cost_variation,score
25,2020-03-21,F121,0.17303388493983407,0.31168468789597004,0.2454290500714204,0.47348029303997236,0.03641568136243285,0.3641889108416027,0.18436474702432643,0.11935415323558426,0.043346329586004526,0.6431537116727852,3.570222935610758,10.588653896733247,7.93190353652588,5.8002790454624975,3.4680747095032682,6.9517901531157955,0.0,0.0,-0.3107154191351419,8.0
26,2020-03-21,F122,0.2563672182731674,0.38460135456263667,0.3287623834047537,0.6255636263733056,0.05933234802909952,0.40585557750826934,0.20519808035765974,0.2860208199022509,0.08501299625267118,0.8306537116727852,3.6454301621910328,10.454400780919322,7.9327880859513105,5.198621232820299,3.547360690795118,8.124178863108346,0.0,0.0,0.923053071598423,3.0
27,2020-03-21,F123,0.18017674208269122,0.31793468789597,0.2525719072142776,0.4865160073256867,0.03837996707671857,0.36776033941303127,0.1861504613100407,0.13363986752129856,0.0469177581574331,0.6592251402442137,3.605932665167519,10.602359570009742,7.926246298543063,5.514601209008411,3.716354688806419,4.041361201437519,0.0,0.0,0.14714719945811,7.0
28,2020-03-21,F124,0.1674783293842785,0.30682357678485894,0.23987349451586487,0.4633414041510835,0.03488790358465508,0.3614111330638249,0.1829758581354375,0.10824304212447315,0.040568551808226744,0.6306537116727852,3.537100304799866,10.673133253854063,7.948801242893426,6.065260091949637,3.602473686740929,5.541890530658186,0.0,0.0,0.5433185409696037,9.0
29,2020-03-21,F125,0.22303388493983406,0.35543468789597,0.2954290500714204,0.5647302930399724,0.05016568136243285,0.3891889108416027,0.1968647470243264,0.21935415323558427,0.06834632958600452,0.7556537116727852,3.6010855932797625,10.569029980564759,7.939146226476165,5.553377784110461,3.5946904459397286,7.914095401710253,0.0,0.0,-0.7282647597926399,4.0
30,2020-03-21,F126,0.18970055160650073,0.3262680212293034,0.26209571673808707,0.5038969597066391,0.04099901469576619,0.372522244174936,0.18853141369099308,0.1526874865689176,0.05167966291933786,0.6806537116727852,3.604719111867954,10.590523007624254,7.952739434692449,5.524309635404934,3.62908543103079,4.826839201241399,0.0,0.0,0.510845966972991,6.0
31,2020-03-21,F127,0.18017674208269122,0.31793468789597,0.2525719072142776,0.4865160073256867,0.03837996707671857,0.36776033941303127,0.1861504613100407,0.13363986752129856,0.0469177581574331,0.6592251402442137,3.598689111557742,10.59382314607789,7.921988508316634,5.572549637886626,3.67212552985584,5.218041081164087,0.0,0.0,0.19927659088248814,7.0
32,2020-03-21,F128,0.17303388493983407,0.31168468789597004,0.2454290500714204,0.47348029303997236,0.03641568136243285,0.3641889108416027,0.18436474702432643,0.11935415323558426,0.043346329586004526,0.6431537116727852,3.5790404587408338,10.600922713492128,7.922095984356149,5.729738860421893,3.487593281619671,6.097725016995023,-0.0,0.0,0.22698451139371084,8.0
33,2020-03-21,F129,0.22303388493983406,0.35543468789597,0.2954290500714204,0.5647302930399724,0.05016568136243285,0.3891889108416027,0.1968647470243264,0.21935415323558427,0.06834632958600452,0.7556537116727852,3.600644011854878,10.549826172042767,7.94574441608487,5.556910435509539,3.616812787546543,6.8571316368924,0.0,0.0,0.7252299273621502,4.0
34,2020-03-21,F13,0.523033884939834,0.61793468789597,0.5954290500714204,1.1122302930399723,0.13266568136243284,0.5391889108416027,0.2718647470243264,0.8193541532355844,0.21834632958600453,1.430653711672785,3.598298419322859,10.509430081422789,7.8903409756544995,5.575675175765692,3.342036821509356,3.4457598302785493,0.0,0.0,0.8230881101584423,1.0
35,2020-03-21,F130,0.20303388493983407,0.33793468789597003,0.27542905007142043,0.5282302930399724,0.04466568136243285,0.37918891084160267,0.1918647470243264,0.17935415323558426,0.058346329586004525,0.7106537116727851,3.58390344765905,10.570442433359641,7.929364332637582,5.690834949076162,3.532711062443431,6.535355785966216,0.0,0.0,0.15519387863248194,5.0
36,2020-03-21,F131,0.1674783293842785,0.30682357678485894,0.23987349451586487,0.4633414041510835,0.03488790358465508,0.3614111330638249,0.1829758581354375,0.10824304212447315,0.040568551808226744,0.6306537116727852,3.5340969424012734,10.662109383993783,7.9495825205449435,6.089286991138375,3.584935711963212,3.282469379056076,0.0,0.0,0.5034427296217229,9.0
37,2020-03-21,F132,0.1674783293842785,0.30682357678485894,0.23987349451586487,0.4633414041510835,0.03488790358465508,0.3614111330638249,0.1829758581354375,0.10824304212447315,0.040568551808226744,0.6306537116727852,3.5408158355432895,10.663534595517769,7.945659252344256,6.035535846002247,3.5872030939331885,5.486360559553174,0.0,0.0,0.517641655277986,9.0
38,2020-03-21,F133,0.523033884939834,0.61793468789597,0.5954290500714204,1.1122302930399723,0.13266568136243284,0.5391889108416027,0.2718647470243264,0.8193541532355844,0.21834632958600453,1.430653711672785,3.6025204705422893,10.491726782888364,7.891436064105802,5.541898766010249,3.3138724829318638,2.885267438219605,0.0,0.0,0.6940969881932416,1.0
39,2020-03-21,F134,0.16303388493983406,0.30293468789597,0.23542905007142043,0.45523029303997237,0.03366568136243285,0.3591889108416027,0.18186474702432642,0.09935415323558426,0.03834632958600452,0.6206537116727852,3.4926478456026424,10.617826750858159,7.929641003491026,6.420879765527422,3.514486068338356,10.162487525082687,0.0,0.0,0.08686081788878544,10.0
40,2020-03-21,F135,0.18017674208269122,0.31793468789597,0.2525719072142776,0.4865160073256867,0.03837996707671857,0.36776033941303127,0.1861504613100407,0.13363986752129856,0.0469177581574331,0.6592251402442137,3.60460837115638,10.613363758311335,7.9261795785728255,5.525195561097521,3.643043057111933,3.6444415343017416,0.0,0.0,-0.0032016137390721068,7.0
41,2020-03-21,F136,0.523033884939834,0.61793468789597,0.5954290500714204,1.1122302930399723,0.13266568136243284,0.5391889108416027,0.2718647470243264,0.8193541532355844,0.21834632958600453,1.430653711672785,3.61061290345976,10.50217466522508,7.8911854633785605,5.477159302670484,3.330494113922095,2.8598901208351064,0.0,0.0,0.6899641973278768,1.0
42,2020-03-21,F137,0.523033884939834,0.61793468789597,0.5954290500714204,1.1122302930399723,0.13266568136243284,0.5391889108416027,0.2718647470243264,0.8193541532355844,0.21834632958600453,1.430653711672785,3.607662889850785,10.487837749776633,7.8885668160610365,5.500759411542284,3.307685384799565,2.2403540746004396,0.0,0.0,0.6797299110891121,1.0
43,2020-03-21,F138,0.1674783293842785,0.30682357678485894,0.23987349451586487,0.4633414041510835,0.03488790358465508,0.3614111330638249,0.1829758581354375,0.10824304212447315,0.040568551808226744,0.6306537116727852,3.542553461161312,10.65500371827914,7.947140678158592,6.021634841058067,3.5736312437808255,4.083483159319452,0.0,0.0,0.48124046366886253,9.0
44,2020-03-21,F139,0.523033884939834,0.61793468789597,0.5954290500714204,1.1122302930399723,0.13266568136243284,0.5391889108416027,0.2718647470243264,0.8193541532355844,0.21834632958600453,1.430653711672785,3.599504215647868,10.50538447904689,7.893716756175153,5.566028805165619,3.335600635911338,2.541444449193428,0.0,0.0,0.6966938291086757,1.0
45,2020-03-21,F14,0.2563672182731674,0.38460135456263667,0.3287623834047537,0.6255636263733056,0.05933234802909952,0.40585557750826934,0.20519808035765974,0.2860208199022509,0.08501299625267118,0.8306537116727852,3.6389289561055143,10.459541962605238,7.937976925901913,5.250630881504451,3.556638614852142,7.322617806197983,0.0,0.0,-0.8662993270527416,3.0
46,2020-03-21,F140,0.17303388493983407,0.31168468789597004,0.2454290500714204,0.47348029303997236,0.03641568136243285,0.3641889108416027,0.18436474702432643,0.11935415323558426,0.043346329586004526,0.6431537116727852,3.583190074649361,10.553772189108152,7.928297480223055,5.696541933153674,3.4391294409318816,5.903977473511717,0.0,0.0,0.24352973426791752,8.0
47,2020-03-21,F141,0.3230338849398341,0.44293468789597,0.39542905007142043,0.7472302930399723,0.07766568136243285,0.4391889108416027,0.2218647470243264,0.4193541532355843,0.11834632958600452,0.9806537116727851,3.6455399122286183,10.474519384048769,7.918396578108646,5.197743232519618,3.4555319314983484,8.77059470100586,0.0,0.0,0.7576220910555024,2.0
48,2020-03-21,F142,0.16303388493983406,0.30293468789597,0.23542905007142043,0.45523029303997237,0.03366568136243285,0.3591889108416027,0.18186474702432642,0.09935415323558426,0.03834632958600452,0.6206537116727852,3.496612467343648,10.651013126716732,7.932823149250542,6.389162791599379,3.5672825753860855,9.374561812612285,0.0,0.0,0.0733557841495668,10.0
49,2020-03-21,F143,0.17303388493983407,0.31168468789597004,0.2454290500714204,0.47348029303997236,0.03641568136243285,0.3641889108416027,0.18436474702432643,0.11935415323558426,0.043346329586004526,0.6431537116727852,3.589783319600821,10.598742276853672,7.9276484403656164,5.6437959735419945,3.484124405149399,6.55441630636048,0.0,0.0,0.2216072906751973,8.0
50,2020-03-21,F144,0.18970055160650073,0.3262680212293034,0.26209571673808707,0.5038969597066391,0.04099901469576619,0.372522244174936,0.18853141369099308,0.1526874865689176,0.05167966291933786,0.6806537116727852,3.589638799749499,10.57714215064502,7.947003554500724,5.64495213235257,3.6533139713151783,4.463142845295524,0.0,0.0,0.44513571919744743,6.0
51,2020-03-21,F145,0.2563672182731674,0.38460135456263667,0.3287623834047537,0.6255636263733056,0.05933234802909952,0.40585557750826934,0.20519808035765974,0.2860208199022509,0.08501299625267118,0.8306537116727852,3.638573533554374,10.439090428393547,7.934803869777615,5.253474261913571,3.5821285231372726,7.862896853793989,0.0,0.0,0.8754594586144302,3.0
52,2020-03-21,F146,0.2563672182731674,0.38460135456263667,0.3287623834047537,0.6255636263733056,0.05933234802909952,0.40585557750826934,0.20519808035765974,0.2860208199022509,0.08501299625267118,0.8306537116727852,3.6474204415226126,10.439018937526694,7.932709969657137,5.1826989981676626,3.5635315176964255,7.514211414441032,0.0,0.0,0.9570054027877701,3.0
53,2020-03-21,F147,0.3230338849398341,0.44293468789597,0.39542905007142043,0.7472302930399723,0.07766568136243285,0.4391889108416027,0.2218647470243264,0.4193541532355843,0.11834632958600452,0.9806537116727851,3.6502172983124863,10.480080526705569,7.915091342285551,5.160324143848672,3.405680845589494,10.009691292030672,0.0,0.0,0.7230222936547854,2.0
54,2020-03-21,F148,0.1674783293842785,0.30682357678485894,0.23987349451586487,0.4633414041510835,0.03488790358465508,0.3614111330638249,0.1829758581354375,0.10824304212447315,0.040568551808226744,0.6306537116727852,3.535842530642601,10.678570265213738,7.9476147121849925,6.075322285207752,3.6111234775404117,3.651327792933932,0.0,0.0,0.521138556913257,9.0
55,2020-03-21,F149,0.1674783293842785,0.30682357678485894,0.23987349451586487,0.4633414041510835,0.03488790358465508,0.3614111330638249,0.1829758581354375,0.10824304212447315,0.040568551808226744,0.6306537116727852,3.5393354664802907,10.679570928384173,7.948607925398991,6.047378798506237,3.612715441675195,4.452467099605956,0.0,0.0,-0.42506095728809046,9.0
56,2020-03-21,F15,0.1674783293842785,0.30682357678485894,0.23987349451586487,0.4633414041510835,0.03488790358465508,0.3614111330638249,0.1829758581354375,0.10824304212447315,0.040568551808226744,0.6306537116727852,3.5417872441555835,10.639008148545148,7.947132849552695,6.027764577103893,3.548183746476746,5.622980259579413,0.0,0.0,0.5077593674488019,9.0
57,2020-03-21,F150,0.18017674208269122,0.31793468789597,0.2525719072142776,0.4865160073256867,0.03837996707671857,0.36776033941303127,0.1861504613100407,0.13363986752129856,0.0469177581574331,0.6592251402442137,3.608992299179595,10.60639572033172,7.921134855137848,5.490124136911803,3.6630342367343975,3.449070352711226,0.0,0.0,0.11864571663938601,7.0
58,2020-03-21,F151,0.17303388493983407,0.31168468789597004,0.2454290500714204,0.47348029303997236,0.03641568136243285,0.3641889108416027,0.18436474702432643,0.11935415323558426,0.043346329586004526,0.6431537116727852,3.587178199694233,10.571795026993826,7.9264336580636785,5.6646369327947,3.4935491951734807,6.869490808024756,0.0,0.0,0.3559839729066503,8.0
59,2020-03-21,F152,0.18970055160650073,0.3262680212293034,0.26209571673808707,0.5038969597066391,0.04099901469576619,0.372522244174936,0.18853141369099308,0.1526874865689176,0.05167966291933786,0.6806537116727852,3.604303554486214,10.606129092513164,7.951203187762947,5.527634094458851,3.63183745308941,3.814040787417587,0.0,0.0,0.6045758973412414,6.0
60,2020-03-21,F153,0.20303388493983407,0.33793468789597003,0.27542905007142043,0.5282302930399724,0.04466568136243285,0.37918891084160267,0.1918647470243264,0.17935415323558426,0.058346329586004525,0.7106537116727851,3.590212014317736,10.567821691352071,7.930800413818911,5.640366415806673,3.535190701877416,6.141769894011577,0.0,0.0,0.292799931119245,5.0
61,2020-03-21,F154,0.22303388493983406,0.35543468789597,0.2954290500714204,0.5647302930399724,0.05016568136243285,0.3891889108416027,0.1968647470243264,0.21935415323558427,0.06834632958600452,0.7556537116727852,3.6062201563962337,10.57909280277434,7.935679386602429,5.5123012791786925,3.6017068026400105,6.676637602707646,0.0,0.0,0.7306283588426395,4.0
62,2020-03-21,F155,0.1674783293842785,0.30682357678485894,0.23987349451586487,0.4633414041510835,0.03488790358465508,0.3614111330638249,0.1829758581354375,0.10824304212447315,0.040568551808226744,0.6306537116727852,3.5395346788358446,10.650024833463176,7.949252174983194,6.045785099661807,3.5657102906645175,5.603282617953066,0.0,0.0,0.5399321129963083,9.0
63,2020-03-21,F156,0.17303388493983407,0.31168468789597004,0.2454290500714204,0.47348029303997236,0.03641568136243285,0.3641889108416027,0.18436474702432643,0.11935415323558426,0.043346329586004526,0.6431537116727852,3.5847200055497748,10.580681696320125,7.9265092483163,5.684302485950366,3.4911495282351375,6.297102267647196,0.0,0.0,0.27250254497344967,8.0
64,2020-03-21,F157,0.20303388493983407,0.33793468789597003,0.27542905007142043,0.5282302930399724,0.04466568136243285,0.37918891084160267,0.1918647470243264,0.17935415323558426,0.058346329586004525,0.7106537116727851,3.5923326002075173,10.568087408903562,7.9306712761412195,5.623401728688424,3.546493922063027,6.01912908557083,0.0,0.0,0.16199349326498885,5.0
65,2020-03-21,F158,0.523033884939834,0.61793468789597,0.5954290500714204,1.1122302930399723,0.13266568136243284,0.5391889108416027,0.2718647470243264,0.8193541532355844,0.21834632958600453,1.430653711672785,3.6003169490818663,10.490508496465653,7.886249605948978,5.559526937693631,3.3119342999866417,3.0264756860420143,0.0,0.0,0.6147892987535891,1.0
66,2020-03-21,F159,0.523033884939834,0.61793468789597,0.5954290500714204,1.1122302930399723,0.13266568136243284,0.5391889108416027,0.2718647470243264,0.8193541532355844,0.21834632958600453,1.430653711672785,3.6002637384089393,10.497038913447247,7.890070940371345,5.559952623077048,3.3223235997300855,2.8173416962600055,0.0,0.0,0.7272617373422682,1.0
67,2020-03-21,F16,0.18970055160650073,0.3262680212293034,0.26209571673808707,0.5038969597066391,0.04099901469576619,0.372522244174936,0.18853141369099308,0.1526874865689176,0.05167966291933786,0.6806537116727852,3.5941347910826043,10.596317551237469,7.956769289823467,5.608984201687728,3.6222051288845885,4.958263645548494,0.0,0.0,0.5316542747729659,6.0
68,2020-03-21,F160,0.17303388493983407,0.31168468789597004,0.2454290500714204,0.47348029303997236,0.03641568136243285,0.3641889108416027,0.18436474702432643,0.11935415323558426,0.043346329586004526,0.6431537116727852,3.585470142251197,10.571760146487925,7.926716345039693,5.678301392338989,3.4652758461319078,6.559075547456971,0.0,0.0,0.273094904155997,8.0
69,2020-03-21,F161,0.16303388493983406,0.30293468789597,0.23542905007142043,0.45523029303997237,0.03366568136243285,0.3591889108416027,0.18186474702432642,0.09935415323558426,0.03834632958600452,0.6206537116727852,3.488042499339109,10.6392900702835,7.930502682955059,6.457722535635693,3.5486322583332166,9.973389520881792,0.0,0.0,-0.08463768226168246,10.0
70,2020-03-21,F162,0.20303388493983407,0.33793468789597003,0.27542905007142043,0.5282302930399724,0.04466568136243285,0.37918891084160267,0.1918647470243264,0.17935415323558426,0.058346329586004525,0.7106537116727851,3.5812211569920147,10.576951995017563,7.931199025562432,5.712293274412444,3.537888891920743,7.2075417661643515,0.0,0.0,0.27379640315374826,5.0
71,2020-03-21,F163,0.20303388493983407,0.33793468789597003,0.27542905007142043,0.5282302930399724,0.04466568136243285,0.37918891084160267,0.1918647470243264,0.17935415323558426,0.058346329586004525,0.7106537116727851,3.589994537814171,10.573262484463646,7.935966392739924,5.642106227835196,3.4997528243166274,7.462914739707022,0.0,0.0,0.2687036715820244,5.0
72,2020-03-21,F164,0.20303388493983407,0.33793468789597003,0.27542905007142043,0.5282302930399724,0.04466568136243285,0.37918891084160267,0.1918647470243264,0.17935415323558426,0.058346329586004525,0.7106537116727851,3.584932464721235,10.565995226518924,7.930471498956387,5.682602812578682,3.4860652504291108,6.486819220751124,0.0,0.0,-0.16135187130076678,5.0
73,2020-03-21,F165,0.18017674208269122,0.31793468789597,0.2525719072142776,0.4865160073256867,0.03837996707671857,0.36776033941303127,0.1861504613100407,0.13363986752129856,0.0469177581574331,0.6592251402442137,3.611603411235232,10.607165723719543,7.921479088117275,5.469235240466707,3.6230724455483774,4.43990657209037,0.0,0.0,0.0653538624287668,7.0
74,2020-03-21,F166,0.1674783293842785,0.30682357678485894,0.23987349451586487,0.4633414041510835,0.03488790358465508,0.3614111330638249,0.1829758581354375,0.10824304212447315,0.040568551808226744,0.6306537116727852,3.5382091516882355,10.668740023443721,7.9467431656199885,6.0563893168426794,3.59548445654266,4.396854530608837,0.0,0.0,0.5016663760880331,9.0
75,2020-03-21,F167,0.20303388493983407,0.33793468789597003,0.27542905007142043,0.5282302930399724,0.04466568136243285,0.37918891084160267,0.1918647470243264,0.17935415323558426,0.058346329586004525,0.7106537116727851,3.5967190762191517,10.582009570679237,7.935591807954868,5.58830992059535,3.5224014373127837,6.808374578515014,0.0,0.0,0.14947036515542425,5.0
76,2020-03-21,F168,0.1674783293842785,0.30682357678485894,0.23987349451586487,0.4633414041510835,0.03488790358465508,0.3614111330638249,0.1829758581354375,0.10824304212447315,0.040568551808226744,0.6306537116727852,3.541237040054769,10.66617683865566,7.947640549813308,6.03216620991041,3.591406662561652,4.64721771907882,0.0,0.0,0.4708456087824552,9.0
77,2020-03-21,F169,0.18970055160650073,0.3262680212293034,0.26209571673808707,0.5038969597066391,0.04099901469576619,0.372522244174936,0.18853141369099308,0.1526874865689176,0.05167966291933786,0.6806537116727852,3.593595043832301,10.602942080913317,7.955869335263006,5.613302179690156,3.584200902819163,5.49909833256178,-0.0,0.0,0.42399176809392314,6.0
78,2020-03-21,F17,0.18970055160650073,0.3262680212293034,0.26209571673808707,0.5038969597066391,0.04099901469576619,0.372522244174936,0.18853141369099308,0.1526874865689176,0.05167966291933786,0.6806537116727852,3.6038185243168557,10.581811366996261,7.953882890974907,5.5315143358137195,3.62140780785767,5.278348590727802,0.0,0.0,0.45524303680905104,6.0
79,2020-03-21,F170,0.22303388493983406,0.35543468789597,0.2954290500714204,0.5647302930399724,0.05016568136243285,0.3891889108416027,0.1968647470243264,0.21935415323558427,0.06834632958600452,0.7556537116727852,3.5975430561978343,10.584569642057323,7.942613057238933,5.581718080765889,3.623018504743619,6.983386111892236,0.0,0.0,-0.6241960860206296,4.0
